"EntityLogicalName","EntitySchemaName","RelationshipSchemaName","ReferencedEntity","ReferencingEntity","ReferencedAttribute","ReferencingAttribute","RelationshipType","CascadeConfiguration","IsCustomRelationship"
"account","Account","Account_RecurringAppointmentMasters","account","recurringappointmentmaster","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_ActivityPointers","account","activitypointer","accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_master_account","account","account","accountid","masterid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_customer_relationship_customer","account","customerrelationship","accountid","customerid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","contact_customer_accounts","account","contact","accountid","parentcustomerid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","lk_accountbase_modifiedonbehalfby","systemuser","account","systemuserid","modifiedonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","system_user_accounts","systemuser","account","systemuserid","preferredsystemuserid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","transactioncurrency_account","transactioncurrency","account","transactioncurrencyid","transactioncurrencyid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""Restrict"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_parent_account","account","account","accountid","parentaccountid","ManyToOne","{""Assign"":""Cascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","sla_account","sla","account","slaid","slainvokedid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","business_unit_accounts","businessunit","account","businessunitid","owningbusinessunit","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","owner_accounts","owner","account","ownerid","ownerid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","user_accounts","systemuser","account","systemuserid","owninguser","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","lk_accountbase_createdby","systemuser","account","systemuserid","createdby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","team_accounts","team","account","teamid","owningteam","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","lk_accountbase_createdonbehalfby","systemuser","account","systemuserid","createdonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","processstage_account","processstage","account","processstageid","stageid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","lk_externalparty_account_createdby","externalparty","account","externalpartyid","createdbyexternalparty","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","msa_account_managingpartner","account","account","accountid","msa_managingpartnerid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"account","Account","manualsla_account","sla","account","slaid","slaid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","lk_accountbase_modifiedby","systemuser","account","systemuserid","modifiedby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_primary_contact","contact","account","contactid","primarycontactid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","lk_externalparty_account_modifiedby","externalparty","account","externalpartyid","modifiedbyexternalparty","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","lk_account_entityimage","imagedescriptor","account","imagedescriptorid","entityimageid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_master_account","account","account","accountid","masterid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","powerpagecomponent_mspp_webrole_account",,,,,"ManyToMany",,"True"
"solar_solarpreventiveplan","solar_solarpreventiveplan","solar_solarpreventiveplan_SyncErrors","solar_solarpreventiveplan","syncerror","solar_solarpreventiveplanid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","solar_solarpreventiveplan_AsyncOperations","solar_solarpreventiveplan","asyncoperation","solar_solarpreventiveplanid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","solar_solarpreventiveplan_MailboxTrackingFolders","solar_solarpreventiveplan","mailboxtrackingfolder","solar_solarpreventiveplanid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","solar_solarpreventiveplan_UserEntityInstanceDatas","solar_solarpreventiveplan","userentityinstancedata","solar_solarpreventiveplanid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","solar_solarpreventiveplan_ProcessSession","solar_solarpreventiveplan","processsession","solar_solarpreventiveplanid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","solar_solarpreventiveplan_BulkDeleteFailures","solar_solarpreventiveplan","bulkdeletefailure","solar_solarpreventiveplanid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","solar_solarpreventiveplan_PrincipalObjectAttributeAccesses","solar_solarpreventiveplan","principalobjectattributeaccess","solar_solarpreventiveplanid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","solar_solarpreventiveplan_DeletedItemReferences","solar_solarpreventiveplan","deleteditemreference","solar_solarpreventiveplanid","deletedobject","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","lk_solar_solarpreventiveplan_createdby","systemuser","solar_solarpreventiveplan","systemuserid","createdby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","lk_solar_solarpreventiveplan_createdonbehalfby","systemuser","solar_solarpreventiveplan","systemuserid","createdonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","lk_solar_solarpreventiveplan_modifiedby","systemuser","solar_solarpreventiveplan","systemuserid","modifiedby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","lk_solar_solarpreventiveplan_modifiedonbehalfby","systemuser","solar_solarpreventiveplan","systemuserid","modifiedonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","user_solar_solarpreventiveplan","systemuser","solar_solarpreventiveplan","systemuserid","owninguser","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","team_solar_solarpreventiveplan","team","solar_solarpreventiveplan","teamid","owningteam","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","owner_solar_solarpreventiveplan","owner","solar_solarpreventiveplan","ownerid","ownerid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","business_unit_solar_solarpreventiveplan","businessunit","solar_solarpreventiveplan","businessunitid","owningbusinessunit","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""Restrict"",""Archive"":""Restrict"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplan","solar_solarpreventiveplan","solar_solarpreventiveplan_PlanCategory_solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_solarpreventiveplan","solar_solarpreventiveplancategoryid","solar_plancategory","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_solarpreventiveplan","solar_solarpreventiveplan","solar_solarpreventiveplan_PlanLocation","solar_location","solar_solarpreventiveplan","solar_locationid","solar_planlocation","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_corrective_work_order","solar_corrective_work_order","solar_corrective_work_order_DeletedItemReferences","solar_corrective_work_order","deleteditemreference","solar_corrective_work_orderid","deletedobject","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","solar_corrective_work_order_tasks","solar_corrective_work_order","solar_task","solar_corrective_work_orderid","solar_workorderid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_corrective_work_order","solar_corrective_work_order","solar_corrective_work_order_SyncErrors","solar_corrective_work_order","syncerror","solar_corrective_work_orderid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","solar_corrective_work_order_AsyncOperations","solar_corrective_work_order","asyncoperation","solar_corrective_work_orderid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","solar_corrective_work_order_MailboxTrackingFolders","solar_corrective_work_order","mailboxtrackingfolder","solar_corrective_work_orderid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","solar_corrective_work_order_UserEntityInstanceDatas","solar_corrective_work_order","userentityinstancedata","solar_corrective_work_orderid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","solar_corrective_work_order_ProcessSession","solar_corrective_work_order","processsession","solar_corrective_work_orderid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","solar_corrective_work_order_BulkDeleteFailures","solar_corrective_work_order","bulkdeletefailure","solar_corrective_work_orderid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","solar_corrective_work_order_PrincipalObjectAttributeAccesses","solar_corrective_work_order","principalobjectattributeaccess","solar_corrective_work_orderid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","solar_corrective_category_corrective_work_orders","solar_corrective_category","solar_corrective_work_order","solar_corrective_categoryid","solar_categoryid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_corrective_work_order","solar_corrective_work_order","solar_maintenance_team_corrective_work_orders","solar_maintenance_team","solar_corrective_work_order","solar_maintenance_teamid","solar_maintenanceteamid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_corrective_work_order","solar_corrective_work_order","solar_location_corrective_work_orders","solar_location","solar_corrective_work_order","solar_locationid","solar_locationid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_corrective_work_order","solar_corrective_work_order","solar_corrective_work_order_Employee_new_account","new_account","solar_corrective_work_order","new_accountid","solar_employee","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_corrective_work_order","solar_corrective_work_order","lk_solar_corrective_work_order_createdby","systemuser","solar_corrective_work_order","systemuserid","createdby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","lk_solar_corrective_work_order_createdonbehalfby","systemuser","solar_corrective_work_order","systemuserid","createdonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","lk_solar_corrective_work_order_modifiedby","systemuser","solar_corrective_work_order","systemuserid","modifiedby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","lk_solar_corrective_work_order_modifiedonbehalfby","systemuser","solar_corrective_work_order","systemuserid","modifiedonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","user_solar_corrective_work_order","systemuser","solar_corrective_work_order","systemuserid","owninguser","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","team_solar_corrective_work_order","team","solar_corrective_work_order","teamid","owningteam","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","owner_solar_corrective_work_order","owner","solar_corrective_work_order","ownerid","ownerid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","business_unit_solar_corrective_work_order","businessunit","solar_corrective_work_order","businessunitid","owningbusinessunit","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""Restrict"",""Archive"":""Restrict"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_work_order","solar_corrective_work_order","solar_corrective_work_order_Team_solar_maintenance_team","solar_maintenance_team","solar_corrective_work_order","solar_maintenance_teamid","solar_team","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_corrective_category","solar_corrective_category","solar_corrective_category_SyncErrors","solar_corrective_category","syncerror","solar_corrective_categoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","solar_corrective_category_AsyncOperations","solar_corrective_category","asyncoperation","solar_corrective_categoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","solar_corrective_category_MailboxTrackingFolders","solar_corrective_category","mailboxtrackingfolder","solar_corrective_categoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","solar_corrective_category_UserEntityInstanceDatas","solar_corrective_category","userentityinstancedata","solar_corrective_categoryid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","solar_corrective_category_ProcessSession","solar_corrective_category","processsession","solar_corrective_categoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","solar_corrective_category_BulkDeleteFailures","solar_corrective_category","bulkdeletefailure","solar_corrective_categoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","solar_corrective_category_PrincipalObjectAttributeAccesses","solar_corrective_category","principalobjectattributeaccess","solar_corrective_categoryid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","solar_corrective_category_DeletedItemReferences","solar_corrective_category","deleteditemreference","solar_corrective_categoryid","deletedobject","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
